"Date","Price","Open","High","Low","Vol.","Change %"
"09/02/2015","171.20","171.08","171.34","171.00","0.29K","0.05%"
"09/01/2015","171.11","170.81","172.07","170.80","0.12K","-0.65%"
"08/31/2015","172.23","172.63","172.90","172.07","0.15K","-0.09%"
"08/28/2015","172.39","171.31","172.53","171.31","0.15K","0.69%"
"08/27/2015","171.21","170.20","171.32","170.19","0.31K","1.20%"
"08/26/2015","169.18","168.18","169.35","168.18","0.39K","0.06%"
"08/25/2015","169.08","167.00","169.17","166.83","2.27K","1.28%"
"08/24/2015","166.95","170.50","170.50","166.83","2.41K","-2.33%"
"08/21/2015","170.94","172.50","172.54","170.91","2.13K","-1.15%"
"08/20/2015","172.92","174.17","174.17","172.60","0.50K","-0.78%"
"08/19/2015","174.28","174.73","174.94","174.10","0.18K","-0.54%"
"08/18/2015","175.22","174.78","175.32","174.78","0.03K","0.10%"
"08/17/2015","175.05","174.28","175.22","174.28","0.27K","0.53%"
"08/14/2015","174.12","174.01","174.11","173.33","1.09K","0.34%"
"08/13/2015","173.53","174.39","174.40","173.59","0.17K","-0.30%"
"08/12/2015","174.06","175.89","176.02","174.40","0.72K","-0.99%"
"08/11/2015","175.80","176.12","177.12","175.34","2.38K","-0.39%"
"08/10/2015","176.48","176.00","177.06","175.78","0.91K","-0.40%"
"08/07/2015","177.18","176.91","177.95","176.91","0.16K","0.03%"
"08/06/2015","177.12","177.33","177.58","176.82","1.02K","-0.35%"
"08/05/2015","177.74","178.49","178.52","177.90","0.54K","0.07%"
"08/04/2015","177.62","177.27","177.80","177.06","0.33K","0.03%"
"08/03/2015","177.57","177.15","178.02","177.08","1.50K","0.61%"
"07/31/2015","176.49","177.60","177.96","176.19","0.22K","-0.79%"
"07/30/2015","177.90","176.43","177.93","176.43","0.91K","1.17%"
"07/29/2015","175.84","175.70","176.04","175.29","0.36K","0.03%"
"07/28/2015","175.79","174.99","175.92","174.99","1.52K","0.50%"
"07/27/2015","174.92","175.56","175.80","175.15","0.65K","-0.95%"
"07/24/2015","176.60","177.43","177.73","177.00","1.42K","0.00%"
"07/23/2015","176.60","177.20","177.20","176.40","0.75K","-0.98%"
"07/22/2015","178.35","177.66","178.47","177.33","0.60K","0.69%"
"07/21/2015","177.13","178.85","178.85","176.88","1.43K","-0.55%"
"07/20/2015","178.11","180.00","180.00","177.30","1.31K","-0.30%"
"07/17/2015","178.64","178.35","178.90","178.27","0.47K","0.44%"
"07/16/2015","177.86","178.23","178.23","176.90","0.75K","0.97%"
"07/15/2015","176.16","175.06","176.26","174.72","2.80K","0.61%"
"07/14/2015","175.10","177.05","177.05","174.40","0.79K","0.03%"
"07/13/2015","175.04","173.12","175.37","172.54","0.72K","1.02%"
"07/10/2015","173.28","174.43","174.43","172.47","0.84K","-1.78%"
"07/09/2015","176.42","176.50","177.41","176.10","1.72K","0.10%"
"07/08/2015","176.24","178.66","178.66","176.10","1.30K","-1.48%"
"07/07/2015","178.88","177.10","179.28","177.10","0.82K","1.81%"
"07/06/2015","175.70","177.29","177.29","175.76","1.70K","0.31%"
"07/03/2015","175.16","174.93","175.51","174.41","0.70K","0.18%"
"07/02/2015","174.84","174.54","174.80","173.87","1.22K","0.37%"
"07/01/2015","174.20","174.00","174.53","173.23","0.91K","-0.15%"
"06/30/2015","174.47","174.04","174.04","172.83","1.13K","0.68%"
"06/29/2015","173.30","174.00","175.80","172.00","1.35K","0.16%"
"06/26/2015","173.02","172.50","173.25","171.76","3.02K","0.28%"
"06/25/2015","172.53","172.81","173.98","172.81","0.75K","-0.21%"
"06/24/2015","172.90","173.04","173.37","172.23","0.49K","-0.16%"
"06/23/2015","173.17","172.00","173.35","172.00","0.40K","1.80%"
"06/22/2015","170.10","171.20","171.90","170.05","1.33K","-0.97%"
"06/19/2015","171.76","171.33","172.40","171.33","0.58K","1.17%"
"06/18/2015","169.78","172.56","172.56","169.98","0.65K","-1.46%"
"06/17/2015","172.29","171.81","173.72","171.81","1.11K","-0.22%"
"06/16/2015","172.67","172.15","173.33","171.40","0.86K","0.59%"
"06/15/2015","171.65","171.91","172.61","171.21","2.13K","0.23%"
"06/12/2015","171.25","171.83","172.31","171.05","0.47K","0.42%"
"06/11/2015","170.54","169.31","171.27","169.30","1.22K","0.66%"
"06/10/2015","169.43","168.98","169.78","168.98","0.98K","-0.75%"
"06/09/2015","170.71","170.49","171.34","170.48","0.52K","-0.82%"
"06/08/2015","172.13","172.79","173.45","171.48","0.46K","-0.69%"
"06/05/2015","173.32","172.45","174.21","170.50","0.22K","1.23%"
"06/04/2015","171.22","170.61","172.76","167.97","3.29K","0.13%"
"06/03/2015","170.99","173.95","174.51","170.63","0.97K","-1.99%"
"06/02/2015","174.47","174.47","174.47","174.47","","-2.56%"
"06/01/2015","179.06","178.52","179.94","177.92","1.00K","0.26%"
"05/29/2015","178.60","178.29","179.29","177.95","1.42K","-0.02%"
"05/28/2015","178.63","178.99","179.31","178.38","1.12K","-0.43%"
"05/27/2015","179.41","178.90","180.20","178.52","1.31K","-0.11%"
"05/26/2015","179.60","179.18","179.83","179.18","1.58K","0.89%"
"05/25/2015","178.02","177.51","179.33","177.51","0.46K","0.58%"
"05/22/2015","176.99","174.80","177.10","174.72","0.44K","1.02%"
"05/21/2015","175.21","174.70","175.50","173.91","0.98K","-0.14%"
"05/20/2015","175.46","173.84","175.46","173.84","0.42K","0.69%"
"05/19/2015","174.25","174.11","175.28","173.48","15.19K","1.62%"
"05/18/2015","171.47","172.27","172.68","170.85","1.47K","0.37%"
"05/15/2015","170.84","171.59","172.49","170.25","2.09K","-0.15%"
"05/14/2015","171.09","170.79","170.79","169.40","0.84K","-0.14%"
"05/13/2015","171.33","173.83","173.99","171.43","1.47K","-0.77%"
"05/12/2015","172.66","174.52","174.52","171.80","1.53K","-1.10%"
"05/11/2015","174.58","175.50","175.67","174.21","0.73K","-0.22%"
"05/08/2015","174.97","173.21","175.37","173.20","2.50K","1.19%"
"05/07/2015","172.91","170.12","173.40","170.06","3.59K","0.39%"
"05/06/2015","172.24","173.67","175.46","171.50","2.27K","-1.58%"
"05/05/2015","175.00","176.71","177.77","174.62","1.44K","-0.80%"
"05/04/2015","176.41","175.21","177.48","175.21","1.14K","0.02%"
"04/30/2015","176.38","178.17","178.17","175.42","1.79K","-0.42%"
"04/29/2015","177.12","180.00","180.20","176.16","2.58K","-2.26%"
"04/28/2015","181.22","183.00","183.20","180.69","8.86K","-0.95%"
"04/27/2015","182.96","182.33","184.43","182.33","4.80K","-0.27%"
"04/24/2015","183.45","183.00","184.35","182.48","0.89K","-0.15%"
"04/23/2015","183.73","185.97","185.97","183.86","0.70K","-0.63%"
"04/22/2015","184.89","186.38","186.38","184.05","0.57K","-0.18%"
"04/21/2015","185.23","188.23","188.23","185.38","3.24K","-0.39%"
"04/20/2015","185.95","186.50","186.70","185.52","0.89K","0.33%"
"04/17/2015","185.33","185.08","185.81","183.00","1.27K","0.30%"
"04/16/2015","184.77","186.95","187.10","184.50","2.39K","-1.46%"
"04/15/2015","187.51","186.46","187.87","186.46","3.14K","0.75%"
"04/14/2015","186.12","187.50","188.03","185.40","1.58K","-0.18%"
"04/13/2015","186.46","186.20","187.47","186.01","1.11K","-0.01%"
"04/10/2015","186.48","186.49","187.39","185.50","1.87K","0.37%"
"04/09/2015","185.79","184.30","186.05","184.30","1.17K","1.39%"
"04/08/2015","183.25","183.35","183.90","182.41","0.94K","0.37%"
"04/07/2015","182.57","181.64","183.35","181.64","0.77K","0.21%"
"04/02/2015","182.19","184.00","184.07","182.00","2.40K","-0.92%"
"04/01/2015","183.88","183.17","184.46","182.70","1.65K","0.39%"
"03/31/2015","183.17","182.75","183.46","182.05","3.45K","0.76%"
"03/30/2015","181.79","181.45","182.83","181.35","1.42K","0.61%"
"03/27/2015","180.68","181.48","182.72","181.01","1.77K","-0.25%"
"03/26/2015","181.14","180.00","181.61","179.18","2.65K","0.08%"
"03/25/2015","181.00","182.76","182.76","180.48","1.55K","-0.06%"
"03/24/2015","181.11","180.00","181.66","179.33","1.58K","0.37%"
"03/23/2015","180.45","183.86","183.86","180.40","2.74K","-1.29%"
"03/20/2015","182.81","184.95","184.95","182.45","1.80K","-0.81%"
"03/19/2015","184.31","182.50","184.96","182.50","2.54K","0.84%"
"03/18/2015","182.77","183.08","183.65","182.32","3.11K","0.03%"
"03/17/2015","182.71","182.30","183.42","181.45","1.55K","-0.07%"
"03/16/2015","182.84","185.18","185.18","182.00","6.14K","-0.53%"
"03/13/2015","183.82","182.06","184.74","181.66","1.31K","0.27%"
"03/12/2015","183.33","184.49","184.49","181.85","3.17K","0.02%"
"03/11/2015","183.30","182.58","183.89","182.51","1.90K","1.20%"
"03/10/2015","181.13","178.61","181.13","178.61","3.35K","1.29%"
"03/09/2015","178.82","180.00","180.00","178.00","5.61K","-0.02%"
"03/06/2015","178.86","178.18","180.00","177.67","1.14K","0.48%"
"03/05/2015","178.00","177.20","178.39","177.01","2.17K","0.28%"
"03/04/2015","177.51","175.73","178.00","175.73","1.52K","1.13%"
"03/03/2015","175.52","175.71","176.18","174.69","1.39K","-0.26%"
"03/02/2015","175.97","176.36","176.58","175.80","1.02K","-0.11%"
"02/27/2015","176.16","177.37","177.37","174.75","1.54K","0.21%"
"02/26/2015","175.79","174.05","176.07","173.35","0.46K","1.56%"
"02/25/2015","173.09","173.12","173.52","173.00","1.02K","0.14%"
"02/24/2015","172.85","172.13","172.96","171.08","1.40K","0.46%"
"02/23/2015","172.06","172.00","173.31","171.30","1.86K","0.06%"
"02/20/2015","171.95","171.27","173.16","171.27","0.44K","0.51%"
"02/19/2015","171.07","172.04","172.04","170.11","0.92K","-0.19%"
"02/18/2015","171.40","170.60","171.52","170.20","1.65K","0.17%"
"02/17/2015","171.11","173.02","173.02","170.22","1.54K","-0.02%"
"02/16/2015","171.15","170.00","171.19","170.00","5.09K","0.06%"
"02/13/2015","171.04","171.87","171.87","170.59","4.28K","-0.75%"
"02/12/2015","172.34","173.04","173.04","172.01","2.08K","-0.40%"
"02/11/2015","173.04","173.70","174.10","173.17","1.52K","-0.41%"
"02/10/2015","173.75","173.88","174.58","173.53","1.97K","-0.33%"
"02/09/2015","174.33","174.41","175.29","174.07","2.11K","-0.01%"
"02/06/2015","174.34","174.00","174.51","173.49","1.52K","-0.09%"
"02/05/2015","174.50","175.39","175.87","174.30","1.36K","0.21%"
"02/04/2015","174.14","173.73","175.01","173.24","3.00K","0.25%"
"02/03/2015","173.70","176.51","176.72","173.56","2.77K","-1.79%"
"02/02/2015","176.87","178.20","178.20","176.06","1.08K","-0.54%"
"01/30/2015","177.83","175.90","177.98","175.78","1.49K","1.03%"
"01/29/2015","176.01","176.34","176.60","175.53","2.00K","0.30%"
"01/28/2015","175.48","175.34","176.70","174.27","2.04K","0.45%"
"01/27/2015","174.69","175.50","176.07","174.04","1.87K","-0.72%"
"01/26/2015","175.96","176.34","176.78","175.92","2.39K","0.13%"
"01/23/2015","175.74","172.60","177.24","171.25","5.43K","2.00%"
"01/22/2015","172.30","170.00","173.20","168.33","1.15K","0.98%"
"01/21/2015","170.63","171.44","171.98","170.00","2.24K","-0.59%"
"01/20/2015","171.64","171.25","171.45","170.40","2.38K","0.91%"
"01/19/2015","170.09","171.50","172.50","169.70","2.78K","-1.14%"
"01/16/2015","172.05","170.50","172.97","170.38","4.63K","0.81%"
"01/15/2015","170.67","166.92","170.98","166.92","2.47K","2.34%"
"01/14/2015","166.76","167.28","167.28","165.52","1.61K","0.47%"
"01/13/2015","165.98","165.75","166.80","165.75","6.45K","0.21%"
"01/12/2015","165.64","166.13","166.30","165.52","1.42K","-0.08%"
"01/09/2015","165.77","166.00","166.21","165.52","15.39K","-0.17%"
"01/08/2015","166.05","165.93","166.36","165.69","1.32K","0.15%"
"01/07/2015","165.80","165.16","166.66","164.86","3.41K","0.59%"
"01/06/2015","164.83","164.49","165.15","164.49","0.79K","0.31%"
"01/05/2015","164.32","163.50","164.60","162.68","3.01K","1.06%"
"01/02/2015","162.59","159.63","162.46","159.63","2.48K","2.07%"
"12/30/2014","159.30","158.58","159.53","157.97","1.27K","0.03%"
"12/29/2014","159.25","159.90","159.91","158.56","1.08K","-0.28%"
"12/23/2014","159.70","158.87","159.93","158.87","3.57K","0.62%"
"12/22/2014","158.71","158.82","159.04","158.64","0.33K","0.13%"
"12/19/2014","158.50","157.63","158.69","157.49","1.07K","0.34%"
"12/18/2014","157.96","158.40","158.70","157.03","0.80K","0.24%"
"12/17/2014","157.58","157.22","157.89","157.00","0.89K","0.93%"
"12/16/2014","156.13","156.67","156.67","154.91","3.72K","-0.34%"
"12/15/2014","156.67","156.78","156.97","156.67","0.66K","-0.01%"
"12/12/2014","156.69","157.39","157.81","156.35","2.36K","-0.35%"
"12/11/2014","157.24","157.30","157.55","157.15","0.55K","0.11%"
"12/10/2014","157.06","157.97","157.98","156.90","0.83K","0.06%"
"12/09/2014","156.97","156.50","157.38","156.50","1.17K","-0.41%"
"12/08/2014","157.61","157.69","158.05","157.69","0.37K","-0.01%"
"12/05/2014","157.62","157.60","158.15","157.60","1.15K","0.56%"
"12/04/2014","156.75","158.14","158.30","156.68","1.15K","-0.79%"
"12/03/2014","158.00","157.69","158.14","157.69","1.17K","0.48%"
"12/02/2014","157.25","157.13","157.42","156.82","0.12K","0.06%"
"12/01/2014","157.15","156.97","158.10","156.79","4.25K","-0.34%"
"11/28/2014","157.68","157.38","158.22","156.89","7.09K","0.18%"
"11/27/2014","157.39","157.02","157.53","156.92","2.16K","0.44%"
"11/26/2014","156.70","158.08","158.08","156.52","1.58K","-0.01%"
"11/25/2014","156.71","157.26","157.70","157.08","1.65K","-0.31%"
"11/24/2014","157.19","158.02","158.02","157.14","1.60K","-0.17%"
"11/21/2014","157.45","155.19","158.06","155.19","0.72K","1.56%"
"11/20/2014","155.03","154.80","155.65","154.58","10.59K","-0.08%"
"11/19/2014","155.15","155.91","155.91","154.73","1.02K","-0.31%"
"11/18/2014","155.64","157.00","157.00","155.71","0.76K","-0.65%"
"11/17/2014","156.66","156.58","157.30","156.52","0.79K","0.19%"
"11/14/2014","156.36","155.81","157.04","155.81","0.58K","-0.07%"
"11/13/2014","156.47","157.38","157.38","156.31","3.55K","-0.35%"
"11/12/2014","157.02","157.68","157.68","157.00","2.95K","-0.05%"
"11/11/2014","157.10","157.70","157.70","157.30","20.63K","-0.37%"
"11/10/2014","157.68","158.50","158.50","156.53","1.19K","-0.33%"
"11/07/2014","158.20","156.94","158.20","156.94","1.92K","0.66%"
"11/06/2014","157.16","157.34","157.59","155.46","2.05K","0.45%"
"11/05/2014","156.46","157.33","157.33","156.13","1.76K","0.44%"
"11/04/2014","155.78","156.20","156.67","155.83","1.28K","-0.24%"
"11/03/2014","156.15","156.09","157.06","155.45","0.78K","0.04%"
"10/31/2014","156.09","155.06","157.29","155.06","0.49K","0.66%"
"10/30/2014","155.06","155.05","155.72","153.81","3.09K","0.88%"
"10/29/2014","153.70","153.92","153.92","153.47","0.31K","0.03%"
"10/28/2014","153.65","154.61","154.66","153.24","0.76K","-0.36%"
"10/27/2014","154.20","154.70","154.78","153.88","1.63K","0.12%"
"10/24/2014","154.01","155.28","155.51","154.01","0.99K","-0.86%"
"10/23/2014","155.34","155.30","155.58","155.30","1.21K","-0.17%"
"10/22/2014","155.61","155.74","155.87","155.01","0.91K","0.54%"
"10/21/2014","154.78","152.90","155.00","152.90","44.22K","0.25%"
"10/20/2014","154.39","154.15","154.61","154.15","0.11K","-0.03%"
"10/17/2014","154.43","153.44","154.78","153.44","0.82K","0.23%"
"10/16/2014","154.07","155.26","157.02","154.50","34.36K","-1.17%"
"10/15/2014","155.90","155.81","156.59","155.50","3.84K","0.18%"
"10/14/2014","155.62","155.72","156.79","155.30","1.63K","-0.07%"
"10/13/2014","155.73","157.60","157.60","155.04","21.63K","0.04%"
"10/10/2014","155.66","154.96","155.73","154.96","0.82K","0.36%"
"10/09/2014","155.10","154.00","155.10","153.60","1.13K","0.63%"
"10/08/2014","154.13","154.30","154.47","154.05","19.88K","-0.12%"
"10/07/2014","154.32","155.19","155.19","153.54","1.31K","-0.16%"
"10/06/2014","154.56","155.27","155.30","154.69","2.14K","-0.47%"
"10/03/2014","155.29","152.24","155.60","152.24","0.90K","0.73%"
"10/02/2014","154.16","154.30","154.48","152.72","2.16K","-0.32%"
"10/01/2014","154.65","153.88","154.50","153.38","46.74K","0.68%"
"09/30/2014","153.61","152.80","153.80","152.80","0.59K","0.52%"
"09/29/2014","152.82","152.95","153.24","152.67","1.83K","0.02%"
"09/26/2014","152.79","152.57","153.00","152.35","1.06K","0.03%"
"09/25/2014","152.75","152.22","153.20","152.22","1.37K","0.53%"
"09/24/2014","151.94","151.33","152.16","150.78","0.55K","0.70%"
"09/23/2014","150.89","150.30","151.11","150.17","0.68K","-0.11%"
"09/22/2014","151.06","150.54","151.19","150.54","1.27K","0.36%"
"09/19/2014","150.52","149.74","150.65","149.27","1.46K","0.43%"
"09/18/2014","149.88","150.56","151.26","149.64","2.34K","-0.19%"
"09/17/2014","150.16","151.36","151.36","150.18","0.72K","-0.38%"
"09/16/2014","150.73","151.36","151.36","150.60","9.68K","0.00%"
"09/15/2014","150.73","150.66","151.14","150.42","2.38K","0.06%"
"09/12/2014","150.64","151.01","151.53","150.71","1.75K","-0.49%"
"09/11/2014","151.38","151.50","151.60","151.33","0.86K","-0.07%"
"09/10/2014","151.48","152.17","152.63","151.13","2.51K","-0.54%"
"09/09/2014","152.30","152.89","152.89","152.16","1.46K","-0.24%"
"09/08/2014","152.67","153.00","153.00","152.30","3.50K","-0.03%"
"09/05/2014","152.71","152.70","153.31","152.14","2.89K","0.11%"
"09/04/2014","152.54","151.13","152.89","150.66","1.59K","1.18%"
"09/03/2014","150.76","150.92","151.00","150.18","1.32K","-0.30%"
"09/02/2014","151.22","152.00","152.00","150.65","6.92K","-0.27%"
"09/01/2014","151.63","151.65","152.84","151.12","2.52K","-0.01%"
"08/29/2014","151.65","151.45","151.70","150.80","3.13K","0.08%"
"08/28/2014","151.53","150.99","151.78","150.95","1.73K","0.40%"
"08/27/2014","150.92","151.14","151.14","150.62","1.11K","0.17%"
"08/26/2014","150.66","150.68","152.00","150.46","3.13K","0.11%"
"08/25/2014","150.49","150.78","150.82","150.43","2.50K","0.42%"
"08/22/2014","149.86","149.68","150.15","149.68","0.40K","0.47%"
"08/21/2014","149.16","149.30","149.65","149.07","1.96K","-0.16%"
"08/20/2014","149.40","149.38","149.69","149.32","3.47K","0.05%"
"08/19/2014","149.32","149.25","149.77","149.20","0.85K","0.02%"
"08/18/2014","149.29","149.88","149.88","149.10","2.09K","0.30%"
"08/14/2014","148.85","149.28","149.28","148.54","0.35K","0.14%"
"08/13/2014","148.64","149.01","149.01","148.35","3.72K","-0.19%"
"08/12/2014","148.92","148.99","149.30","148.79","0.48K","0.09%"
"08/11/2014","148.78","148.90","149.03","148.14","2.42K","0.04%"
"08/08/2014","148.72","149.55","149.82","148.55","2.80K","-0.07%"
"08/07/2014","148.82","148.63","149.09","148.29","1.48K","0.07%"
"08/06/2014","148.72","148.96","149.38","148.67","5.42K","0.47%"
"08/05/2014","148.03","147.99","148.30","147.69","3.55K","-0.10%"
"08/04/2014","148.18","148.07","148.23","147.75","1.60K","0.36%"
"08/01/2014","147.65","148.00","148.00","147.24","2.70K","-0.14%"
"07/31/2014","147.86","148.08","148.13","147.43","0.84K","-0.30%"
"07/30/2014","148.30","148.64","148.69","148.40","25.02K","-0.13%"
"07/29/2014","148.49","148.14","148.57","148.00","2.26K","0.39%"
"07/28/2014","147.92","148.16","148.16","147.71","1.61K","-0.15%"
"07/25/2014","148.14","147.30","148.06","147.25","3.55K","0.71%"
"07/24/2014","147.10","147.51","147.52","146.90","2.12K","-0.32%"
"07/23/2014","147.57","147.55","147.71","147.21","0.76K","0.20%"
"07/22/2014","147.28","147.07","147.47","146.82","5.58K","0.03%"
"07/21/2014","147.23","146.83","147.52","146.43","2.28K","0.29%"
"07/18/2014","146.80","146.78","147.22","146.51","0.76K","0.15%"
"07/17/2014","146.58","146.20","146.78","146.05","0.95K","0.51%"
"07/16/2014","145.84","145.95","146.21","145.51","1.39K","0.33%"
"07/15/2014","145.36","145.90","145.90","144.87","0.83K","0.11%"
"07/14/2014","145.20","146.10","146.10","145.17","0.66K","-0.48%"
"07/11/2014","145.90","145.64","146.10","145.36","1.00K","0.10%"
"07/10/2014","145.75","145.24","146.00","144.82","1.12K","0.85%"
"07/09/2014","144.52","144.50","144.90","144.50","0.50K","-0.17%"
"07/08/2014","144.76","144.70","144.99","144.51","0.51K","0.24%"
"07/07/2014","144.42","144.38","144.65","144.15","0.39K","0.16%"
"07/04/2014","144.19","144.55","144.55","143.90","0.13K","0.25%"
"07/03/2014","143.83","143.60","144.06","143.14","0.35K","0.13%"
"07/02/2014","143.65","142.65","144.38","142.65","0.79K","-0.26%"
"07/01/2014","144.02","144.33","144.33","143.62","1.04K","-0.25%"
"06/30/2014","144.38","145.05","145.05","144.51","3.45K","-0.54%"
"06/27/2014","145.17","145.30","145.51","145.04","1.15K","-0.21%"
"06/26/2014","145.48","144.76","145.05","144.63","0.45K","0.43%"
"06/25/2014","144.85","144.64","145.32","144.64","0.16K","0.21%"
"06/24/2014","144.54","144.06","144.59","144.06","0.16K","0.00%"
"06/23/2014","144.54","144.50","144.87","144.37","0.72K","0.23%"
"06/20/2014","144.21","144.02","144.50","143.71","70.16K","-0.02%"
"06/19/2014","144.24","144.05","144.76","143.68","1.27K","0.31%"
"06/18/2014","143.80","144.30","144.30","143.90","0.52K","-0.13%"
"06/17/2014","143.98","143.69","144.29","143.69","0.49K","0.15%"
"06/16/2014","143.76","144.54","144.54","143.85","1.75K","-0.08%"
"06/13/2014","143.87","143.97","144.11","143.61","1.14K","0.01%"
"06/12/2014","143.85","143.76","144.17","143.71","10.10K","-0.10%"
"06/11/2014","143.99","143.63","144.21","143.58","0.88K","0.24%"
"06/10/2014","143.65","143.48","143.54","143.48","0.03K","0.32%"
"06/09/2014","143.19","142.69","143.15","142.69","0.77K","0.06%"
"06/06/2014","143.11","143.15","143.46","142.80","0.49K","0.03%"
"06/05/2014","143.06","143.18","143.28","143.18","0.43K","0.24%"
"06/04/2014","142.72","143.24","143.24","143.04","0.68K","-0.40%"
"06/03/2014","143.30","143.92","143.92","143.10","0.62K","-0.71%"
"06/02/2014","144.33","145.42","145.42","144.48","1.27K","-0.17%"
"05/30/2014","144.58","145.18","145.18","144.75","0.83K","-0.70%"
"05/29/2014","145.60","145.46","145.46","145.46","0.04K","0.10%"
"05/28/2014","145.46","144.19","145.46","144.11","7.08K","1.01%"
"05/27/2014","144.00","143.92","144.16","143.54","0.71K","-1.05%"
"05/26/2014","145.53","144.03","144.83","144.03","0.33K","1.08%"
"05/23/2014","143.98","143.78","144.27","143.78","1.47K","0.78%"
"05/22/2014","142.86","142.87","143.05","142.84","0.37K","-0.08%"
"05/21/2014","142.98","142.36","142.36","142.36","0.01K","0.29%"
"05/20/2014","142.57","142.65","142.88","142.48","0.16K","-0.18%"
"05/19/2014","142.82","142.97","143.06","142.71","0.53K","-0.15%"
"05/16/2014","143.04","144.24","144.24","142.94","3.48K","0.05%"
"05/15/2014","142.97","143.03","143.30","142.51","0.85K","0.52%"
"05/14/2014","142.23","141.34","142.10","141.34","0.24K","0.67%"
"05/13/2014","141.28","140.55","140.55","140.55","0.18K","0.41%"
"05/12/2014","140.71","140.80","140.81","140.75","0.23K","-0.16%"
"05/09/2014","140.94","140.77","141.12","140.77","0.16K","0.57%"
"05/08/2014","140.14","139.10","140.29","138.95","0.60K","0.61%"
"05/07/2014","139.29","139.00","139.01","139.00","0.13K","0.11%"
"05/06/2014","139.14","139.25","139.26","138.58","4.65K","-0.39%"
"05/05/2014","139.68","140.23","140.23","139.83","0.15K","-0.14%"
"05/02/2014","139.88","139.83","139.95","139.35","0.70K","0.81%"
"04/30/2014","138.76","139.50","139.50","138.84","0.41K","-0.18%"
"04/29/2014","139.01","138.69","139.15","138.69","3.26K","-0.03%"
"04/28/2014","139.05","139.70","139.70","139.09","0.30K","-0.46%"
"04/25/2014","139.69","139.35","139.35","139.35","0.01K","0.24%"
"04/24/2014","139.36","139.41","139.65","139.27","0.30K","-0.04%"
"04/23/2014","139.42","139.30","139.30","139.30","0.05K","0.29%"
"04/22/2014","139.01","138.81","139.08","138.52","0.18K","0.14%"
"04/17/2014","138.81","139.13","139.13","138.74","1.11K","-0.22%"
"04/16/2014","139.11","138.84","139.24","138.78","1.48K","0.04%"
"04/15/2014","139.06","138.98","139.22","138.89","0.16K","0.17%"
"04/14/2014","138.83","138.93","139.00","138.90","0.25K","0.46%"
"04/11/2014","138.19","137.96","138.49","137.96","2.05K","0.14%"
"04/10/2014","138.00","137.69","138.07","137.65","0.12K","0.15%"
"04/09/2014","137.79","137.95","138.17","137.86","0.22K","-0.14%"
"04/08/2014","137.98","138.54","138.54","137.97","0.76K","-0.58%"
"04/07/2014","138.79","138.68","138.68","138.60","0.13K","0.02%"
"04/04/2014","138.76","138.17","138.20","138.16","0.54K","0.43%"
"04/03/2014","138.17","138.00","138.00","138.00","0.02K","0.51%"
"04/02/2014","137.47","137.31","137.45","137.31","0.07K","0.06%"
"04/01/2014","137.39","138.36","138.36","137.31","0.82K","-0.33%"
"03/31/2014","137.85","137.95","137.96","137.50","0.40K","-0.22%"
"03/28/2014","138.15","138.70","138.70","138.35","0.06K","-0.65%"
"03/27/2014","139.06","138.58","138.97","138.58","0.08K","0.92%"
"03/26/2014","137.79","137.54","138.04","137.54","0.07K","-0.07%"
"03/25/2014","137.89","137.72","137.72","137.72","0.04K","0.06%"
"03/24/2014","137.81","137.50","137.55","137.47","0.27K","0.25%"
"03/21/2014","137.47","137.41","137.51","137.41","0.06K","0.28%"
"03/20/2014","137.09","137.25","137.25","136.82","0.31K","-0.09%"
"03/19/2014","137.22","137.53","137.53","137.20","0.14K","-0.11%"
"03/18/2014","137.37","137.40","137.46","137.40","0.33K","0.19%"
"03/17/2014","137.11","137.68","137.68","137.20","0.15K","-0.27%"
"03/14/2014","137.48","138.02","138.02","137.57","0.26K","0.16%"
"03/13/2014","137.26","136.39","137.32","136.39","0.05K","0.30%"
"03/12/2014","136.85","137.48","137.48","136.93","0.32K","-0.15%"
"03/11/2014","137.05","137.19","137.19","136.90","0.28K","0.07%"
"03/10/2014","136.95","137.01","137.03","136.83","0.12K","-0.07%"
"03/07/2014","137.05","137.39","137.39","137.00","0.98K","-0.31%"
"03/06/2014","137.47","137.69","137.69","137.35","0.13K","-1.06%"
"03/05/2014","138.94","138.81","139.03","138.80","0.25K","-0.14%"
"03/04/2014","139.13","139.09","139.27","139.04","0.65K","-0.09%"
"03/03/2014","139.25","139.33","139.33","139.22","0.13K","0.84%"
"02/28/2014","138.09","138.19","138.21","137.98","1.84K","-0.73%"
"02/27/2014","139.10","139.70","140.09","139.20","1.89K","-0.01%"
"02/26/2014","139.12","139.12","139.12","139.12","","0.75%"
"02/25/2014","138.08","137.84","138.16","137.84","0.53K","0.27%"
"02/24/2014","137.71","137.73","137.73","137.73","0.12K","-0.03%"
"02/21/2014","137.75","137.86","137.86","137.65","0.02K","-0.10%"
"02/20/2014","137.89","138.47","138.47","137.82","0.29K","-0.22%"
"02/19/2014","138.19","138.19","138.19","138.19","","0.05%"
"02/18/2014","138.12","138.53","138.53","137.94","0.47K","-0.18%"
"02/17/2014","138.37","138.80","138.80","137.36","0.09K","-0.08%"
"02/14/2014","138.48","138.68","138.86","138.62","0.83K","-0.27%"
"02/13/2014","138.85","139.28","139.28","138.71","0.36K","-0.34%"
"02/12/2014","139.33","139.30","139.40","139.28","0.12K","0.25%"
