"Date","Price","Open","High","Low","Vol.","Change %"
"06/30/2022","164.63","163.76","164.63","163.76","0.55K","1.02%"
"06/29/2022","162.96","161.88","163.05","161.42","6.55K","1.29%"
"06/28/2022","160.89","161.53","161.72","160.64","1.29K","-0.78%"
"06/27/2022","162.15","163.04","163.04","162.00","1.20K","-0.63%"
"06/24/2022","163.17","164.29","164.31","162.77","1.56K","-0.31%"
"06/23/2022","163.68","161.28","163.68","161.28","0.94K","1.51%"
"06/22/2022","161.24","160.34","161.50","160.09","2.34K","1.21%"
"06/21/2022","159.32","159.61","159.84","159.14","3.30K","-0.13%"
"06/20/2022","159.53","160.42","160.94","159.91","4.68K","-0.53%"
"06/17/2022","160.38","158.86","160.92","158.64","15.94K","0.67%"
"06/16/2022","159.32","159.57","159.57","157.19","5.99K","-0.03%"
"06/15/2022","159.36","158.48","160.43","158.27","12.24K","1.42%"
"06/14/2022","157.13","158.72","158.87","157.24","1.51K","-0.97%"
"06/13/2022","158.67","159.95","159.95","158.67","1.81K","-1.47%"
"06/10/2022","161.03","162.36","162.66","161.11","1.00K","-0.87%"
"06/09/2022","162.45","164.57","164.69","162.70","3.82K","-1.15%"
"06/08/2022","164.34","164.78","164.78","164.22","4.43K","-0.59%"
"06/07/2022","165.32","164.52","165.33","164.52","0.65K","0.55%"
"06/06/2022","164.41","165.26","165.31","164.36","3.11K","-0.34%"
"06/03/2022","164.97","165.65","165.65","165.00","1.67K","-0.33%"
"06/02/2022","165.51","166.00","166.37","165.51","0.67K","-0.79%"
"06/01/2022","166.82","167.38","167.64","166.64","1.85K","-0.38%"
"05/31/2022","167.46","168.79","168.79","167.17","2.48K","-0.70%"
"05/30/2022","168.64","169.00","169.00","168.29","1.68K","-0.65%"
"05/27/2022","169.74","169.61","170.12","169.50","1.44K","0.19%"
"05/26/2022","169.41","170.22","170.35","169.39","0.81K","0.02%"
"05/25/2022","169.38","169.51","170.04","169.37","3.06K","0.10%"
"05/24/2022","169.21","168.68","169.51","168.55","1.83K","0.42%"
"05/23/2022","168.50","169.32","169.55","168.80","1.61K","-0.54%"
"05/20/2022","169.41","169.14","169.64","169.04","3.10K","-0.29%"
"05/19/2022","169.90","169.39","169.98","169.34","0.81K","0.56%"
"05/18/2022","168.95","168.78","169.10","168.32","2.80K","0.09%"
"05/17/2022","168.79","169.55","169.78","168.75","1.73K","-0.89%"
"05/16/2022","170.31","170.19","170.31","169.16","3.05K","0.06%"
"05/13/2022","170.20","170.86","171.09","170.05","2.93K","-0.68%"
"05/12/2022","171.37","170.50","171.40","170.50","21.34K","1.26%"
"05/11/2022","169.23","168.64","169.63","167.90","2.98K","0.43%"
"05/10/2022","168.50","167.45","169.00","167.45","2.33K","0.69%"
"05/09/2022","167.35","166.39","167.35","166.25","2.07K","0.12%"
"05/06/2022","167.15","168.52","168.52","166.24","3.17K","-0.50%"
"05/05/2022","167.99","169.10","170.25","167.99","6.05K","-0.54%"
"05/04/2022","168.91","169.03","169.29","168.68","2.97K","-0.34%"
"05/03/2022","169.48","169.16","169.88","169.00","6.07K","-0.15%"
"05/02/2022","169.73","169.92","170.41","169.63","5.63K","-0.22%"
"04/29/2022","170.11","171.13","171.17","170.05","1.35K","-0.45%"
"04/28/2022","170.88","172.80","172.80","170.76","1.90K","-0.76%"
"04/27/2022","172.18","171.64","172.44","171.64","1.19K","-0.11%"
"04/26/2022","172.37","171.67","172.35","171.54","3.67K","0.29%"
"04/25/2022","171.88","171.51","171.88","170.99","0.84K","0.87%"
"04/22/2022","170.40","170.96","171.09","170.40","2.28K","-0.50%"
"04/21/2022","171.25","171.42","171.96","171.14","0.88K","-0.44%"
"04/20/2022","172.00","171.66","172.47","171.66","3.31K","0.34%"
"04/19/2022","171.42","171.88","171.88","171.10","3.37K","-0.45%"
"04/14/2022","172.20","172.85","173.18","172.25","1.65K","-0.47%"
"04/13/2022","173.01","172.54","173.06","172.45","1.32K","0.09%"
"04/12/2022","172.86","171.91","172.86","171.54","6.65K","0.30%"
"04/11/2022","172.34","172.83","173.09","172.29","1.45K","-0.55%"
"04/08/2022","173.30","173.91","173.92","173.30","0.97K","-0.40%"
"04/07/2022","173.99","174.64","174.77","173.51","2.03K","-0.10%"
"04/06/2022","174.17","173.95","174.17","173.65","1.41K","-0.39%"
"04/05/2022","174.86","175.86","175.92","174.86","0.44K","-0.87%"
"04/04/2022","176.39","176.67","177.03","176.39","4.17K","0.18%"
"04/01/2022","176.08","176.36","176.44","175.67","3.63K","-0.52%"
"03/31/2022","177.00","175.95","177.03","175.95","4.84K","1.03%"
"03/30/2022","175.20","175.16","175.40","174.75","6.08K","-0.23%"
"03/29/2022","175.60","175.84","176.06","174.77","4.55K","-0.53%"
"03/28/2022","176.53","176.60","176.80","175.95","1.01K","-0.08%"
"03/25/2022","176.68","177.64","177.68","176.68","1.76K","-0.34%"
"03/24/2022","177.28","177.65","177.65","176.99","0.95K","-0.40%"
"03/23/2022","177.99","177.90","177.99","177.67","5.93K","0.24%"
"03/22/2022","177.56","177.98","177.98","177.19","5.19K","-0.31%"
"03/21/2022","178.12","179.00","179.07","178.12","4.29K","-0.76%"
"03/18/2022","179.48","179.21","179.65","179.19","8.42K","0.20%"
"03/17/2022","179.13","179.20","179.29","178.83","2.04K","-0.07%"
"03/16/2022","179.25","178.84","179.27","178.80","1.21K","-0.11%"
"03/15/2022","179.44","179.23","179.51","179.23","0.81K","0.30%"
"03/14/2022","178.91","179.91","179.91","178.91","1.39K","-0.73%"
"03/11/2022","180.23","180.07","180.23","179.62","0.64K","0.20%"
"03/10/2022","179.87","182.59","182.59","179.44","2.47K","-1.03%"
"03/09/2022","181.74","182.94","183.12","181.74","3.05K","-0.76%"
"03/08/2022","183.13","184.21","184.27","182.80","2.56K","-0.46%"
"03/07/2022","183.98","184.70","184.82","183.98","1.77K","-0.58%"
"03/04/2022","185.06","184.25","185.11","183.95","4.46K","0.66%"
"03/03/2022","183.84","184.21","184.21","183.27","1.60K","0.00%"
"03/02/2022","183.84","185.69","185.69","183.84","11.13K","-1.01%"
"03/01/2022","185.72","182.75","185.72","182.75","2.02K","2.13%"
"02/28/2022","181.84","181.22","181.84","180.78","1.76K","0.78%"
"02/25/2022","180.43","181.10","181.41","180.43","2.30K","-0.40%"
"02/24/2022","181.15","180.44","181.40","180.44","0.84K","0.64%"
"02/23/2022","179.99","179.93","180.13","179.82","1.19K","-0.06%"
"02/22/2022","180.09","180.79","180.79","179.61","3.13K","-0.22%"
"02/21/2022","180.49","180.39","180.61","180.35","2.71K","-0.23%"
"02/18/2022","180.91","180.77","180.95","180.55","3.07K","0.20%"
"02/17/2022","180.55","179.87","180.60","179.87","6.33K","0.39%"
"02/16/2022","179.84","179.26","180.02","178.90","1.64K","0.37%"
"02/15/2022","179.17","179.62","179.62","179.04","3.74K","-0.19%"
"02/14/2022","179.51","180.46","180.46","179.51","4.27K","0.11%"
"02/11/2022","179.32","179.70","180.13","179.32","3.26K","-0.13%"
"02/10/2022","179.56","180.76","180.96","179.79","2.43K","-0.79%"
"02/09/2022","180.99","181.04","181.08","180.70","2.18K","0.42%"
"02/08/2022","180.24","180.39","181.31","180.19","1.28K","-0.36%"
"02/07/2022","180.90","181.00","181.00","180.23","1.49K","-0.36%"
"02/04/2022","181.55","182.08","182.08","180.97","1.50K","-0.47%"
"02/03/2022","182.40","184.67","184.85","182.40","1.92K","-1.34%"
"02/02/2022","184.87","185.08","185.10","184.70","2.75K","-0.02%"
"02/01/2022","184.90","185.26","185.60","184.90","3.71K","-0.24%"
"01/31/2022","185.35","186.15","186.15","185.18","3.36K","-0.43%"
"01/28/2022","186.15","186.18","186.18","185.54","2.07K","-0.07%"
"01/27/2022","186.28","185.92","186.30","185.60","3.88K","-0.04%"
"01/26/2022","186.35","186.58","186.58","186.25","4.59K","-0.13%"
"01/25/2022","186.59","186.49","186.91","186.49","2.69K","-0.15%"
"01/24/2022","186.87","186.94","187.10","186.82","3.94K","0.18%"
"01/21/2022","186.54","186.46","186.57","186.38","1.28K","0.22%"
"01/20/2022","186.13","185.87","186.16","185.87","0.42K","0.16%"
"01/19/2022","185.84","185.58","185.89","185.51","1.16K","-0.06%"
"01/18/2022","185.95","186.07","186.20","185.84","4.31K","-0.13%"
"01/17/2022","186.20","186.34","186.36","186.13","368.10K","-0.18%"
"01/14/2022","186.53","187.34","187.34","186.53","15.07K","-0.33%"
"01/13/2022","187.14","186.35","187.29","186.35","1.72K","0.23%"
"01/12/2022","186.71","186.20","186.75","186.20","4.23K","0.29%"
"01/11/2022","186.17","186.38","186.54","186.11","3.08K","-0.17%"
"01/10/2022","186.48","186.05","186.64","185.95","4.38K","0.06%"
"01/07/2022","186.36","186.55","186.77","186.36","1.90K","-0.26%"
"01/06/2022","186.85","186.75","186.85","186.65","0.24K","-0.20%"
"01/05/2022","187.22","187.19","187.34","187.19","0.41K","-0.05%"
"01/04/2022","187.32","187.20","187.57","187.20","0.80K","-0.05%"
"01/03/2022","187.42","187.78","187.93","187.40","1.93K","-0.20%"
"12/30/2021","187.79","188.03","188.12","187.73","0.97K","-0.07%"
"12/29/2021","187.92","188.43","188.56","187.96","0.45K","-0.47%"
"12/28/2021","188.80","188.41","188.80","188.33","0.93K","0.02%"
"12/27/2021","188.77","188.70","188.77","188.37","3.38K","-0.02%"
"12/23/2021","188.81","189.46","189.46","188.67","1.47K","-0.41%"
"12/22/2021","189.58","190.02","190.02","189.25","0.73K","-0.09%"
"12/21/2021","189.75","190.59","190.62","189.75","0.70K","-0.52%"
"12/20/2021","190.75","191.30","191.30","190.75","2.97K","-0.13%"
"12/17/2021","191.00","191.00","191.06","190.99","0.26K","0.30%"
"12/16/2021","190.42","190.86","191.05","190.02","2.06K","-0.25%"
"12/15/2021","190.90","190.94","191.01","190.76","0.73K","0.05%"
"12/14/2021","190.81","191.26","191.26","190.81","1.80K","-0.18%"
"12/13/2021","191.16","190.56","191.16","190.56","0.94K","0.28%"
"12/10/2021","190.62","190.28","190.66","190.20","1.51K","0.09%"
"12/09/2021","190.45","190.24","190.54","190.16","1.80K","0.32%"
"12/08/2021","189.84","190.98","190.98","189.84","3.70K","-0.60%"
"12/07/2021","190.99","190.70","191.12","190.70","2.27K","-0.09%"
"12/06/2021","191.17","190.97","191.24","190.84","0.94K","0.09%"
"12/03/2021","190.99","190.84","190.99","190.57","0.85K","0.04%"
"12/02/2021","190.92","190.00","190.94","190.00","3.48K","0.53%"
"12/01/2021","189.92","190.35","190.35","189.63","1.92K","-0.23%"
"11/30/2021","190.35","190.36","190.75","190.30","2.42K","0.15%"
"11/29/2021","190.06","189.86","190.07","189.86","0.99K","-0.16%"
"11/26/2021","190.37","190.11","190.42","189.88","0.81K","0.66%"
"11/25/2021","189.13","188.94","189.13","188.92","3.03K","0.15%"
"11/24/2021","188.85","189.00","189.11","188.85","1.69K","-0.13%"
"11/23/2021","189.10","189.70","189.70","189.08","0.82K","-0.55%"
"11/22/2021","190.14","190.93","190.93","190.14","1.32K","-0.36%"
"11/19/2021","190.82","189.80","190.84","189.80","5.48K","0.40%"
"11/18/2021","190.06","189.57","190.06","189.52","1.65K","0.32%"
"11/17/2021","189.45","189.50","189.60","189.34","15.09K","-0.05%"
"11/16/2021","189.54","189.24","189.54","189.24","1.99K","0.04%"
"11/15/2021","189.47","189.69","189.85","189.39","2.16K","-0.03%"
"11/12/2021","189.52","189.24","189.52","189.08","1.25K","0.16%"
"11/11/2021","189.22","189.53","189.53","189.22","0.23K","-0.12%"
"11/10/2021","189.44","190.35","190.35","189.44","1.36K","-0.54%"
"11/09/2021","190.47","189.96","190.47","189.96","2.04K","0.34%"
"11/08/2021","189.82","190.12","190.17","189.82","1.76K","-0.23%"
"11/05/2021","190.26","189.44","190.26","189.43","4.87K","0.46%"
"11/04/2021","189.38","188.55","189.57","188.40","0.76K","0.58%"
"11/03/2021","188.29","188.33","188.60","188.18","3.44K","0.13%"
"11/02/2021","188.05","187.40","188.08","187.31","3.64K","0.74%"
"11/01/2021","186.67","186.98","186.98","186.46","0.36K","-0.13%"
"10/29/2021","186.91","187.21","187.21","186.34","6.02K","-0.65%"
"10/28/2021","188.13","188.48","188.48","187.39","11.33K","-0.34%"
"10/27/2021","188.78","188.19","188.87","187.98","3.23K","0.41%"
"10/26/2021","188.00","188.31","188.46","188.00","0.96K","-0.07%"
"10/25/2021","188.14","188.12","188.21","187.80","2.97K","0.20%"
"10/22/2021","187.76","187.60","187.82","187.60","2.42K","-0.10%"
"10/21/2021","187.94","188.25","188.30","187.83","3.15K","-0.22%"
"10/20/2021","188.35","188.09","188.35","188.09","1.15K","0.15%"
"10/19/2021","188.06","188.60","188.60","187.86","1.35K","-0.27%"
"10/18/2021","188.56","188.60","188.60","188.10","4.60K","-0.22%"
"10/15/2021","188.98","189.04","189.15","188.91","1.87K","-0.20%"
"10/14/2021","189.36","188.29","189.36","188.29","2.66K","0.43%"
"10/13/2021","188.55","188.10","188.55","188.10","0.57K","0.20%"
"10/12/2021","188.18","188.55","188.59","188.19","0.46K","-0.14%"
"10/11/2021","188.45","188.55","188.67","188.27","1.67K","-0.16%"
"10/08/2021","188.75","188.80","189.03","188.72","0.77K","-0.29%"
"10/07/2021","189.30","189.42","189.46","189.24","0.97K","0.15%"
"10/06/2021","189.02","188.73","189.15","188.73","1.14K","-0.12%"
"10/05/2021","189.24","189.84","189.85","189.23","0.61K","-0.24%"
"10/04/2021","189.69","189.64","189.71","189.48","7.94K","0.02%"
"10/01/2021","189.66","189.44","189.94","189.39","2.31K","0.16%"
"09/30/2021","189.36","189.67","189.67","189.10","4.94K","-0.06%"
"09/29/2021","189.47","189.50","189.77","189.46","2.37K","0.07%"
"09/28/2021","189.34","189.50","189.50","189.08","2.56K","-0.28%"
"09/27/2021","189.87","189.98","190.09","189.40","3.07K","-0.05%"
"09/24/2021","189.97","190.39","190.39","189.84","4.30K","-0.28%"
"09/23/2021","190.51","191.31","191.32","190.50","5.96K","-0.46%"
"09/22/2021","191.40","191.16","191.51","191.16","2.48K","0.02%"
"09/21/2021","191.37","190.98","191.44","190.98","1.12K","0.16%"
"09/20/2021","191.06","190.91","191.29","190.91","1.54K","0.10%"
"09/17/2021","190.87","190.88","190.88","190.58","2.44K","-0.14%"
"09/16/2021","191.13","191.06","191.13","190.86","0.91K","0.04%"
"09/15/2021","191.05","191.51","191.70","191.05","1.15K","-0.31%"
"09/14/2021","191.65","191.29","191.65","190.99","1.71K","0.16%"
"09/13/2021","191.34","191.30","191.43","191.24","2.66K","0.03%"
"09/10/2021","191.29","191.52","191.54","191.29","0.66K","-0.23%"
"09/09/2021","191.74","191.00","191.74","191.00","1.37K","0.43%"
"09/08/2021","190.91","190.97","191.05","190.91","2.03K","0.08%"
"09/07/2021","190.76","191.33","191.33","190.76","0.94K","-0.48%"
"09/06/2021","191.68","191.63","191.63","191.32","0.90K","0.07%"
"09/03/2021","191.54","191.78","191.80","191.54","0.44K","-0.15%"
"09/02/2021","191.83","191.88","192.01","191.83","0.39K","0.11%"
"09/01/2021","191.62","191.60","191.70","191.49","0.55K","0.01%"
"08/31/2021","191.60","192.46","192.47","191.63","0.83K","-0.51%"
"08/30/2021","192.58","192.20","192.58","192.20","1.38K","0.17%"
"08/27/2021","192.25","192.14","192.25","191.98","1.10K","0.07%"
"08/26/2021","192.11","192.09","192.11","191.94","0.47K","0.02%"
"08/25/2021","192.08","192.98","193.03","192.18","1.27K","-0.57%"
"08/24/2021","193.19","193.14","193.26","193.02","1.38K","0.06%"
"08/23/2021","193.07","193.28","193.30","192.90","1.93K","-0.21%"
"08/20/2021","193.47","193.40","193.47","193.36","0.61K","0.08%"
"08/19/2021","193.32","193.17","193.40","193.17","1.26K","0.03%"
"08/18/2021","193.26","193.31","193.32","193.21","2.25K","0.13%"
"08/17/2021","193.00","193.47","193.47","193.00","2.02K","-0.06%"
"08/16/2021","193.11","193.18","193.21","192.92","0.86K","-0.04%"
"08/13/2021","193.19","193.23","193.26","193.02","1.19K","0.03%"
"08/12/2021","193.14","193.09","193.17","192.93","1.39K","0.10%"
"08/11/2021","192.95","193.02","193.03","192.75","4.70K","-0.11%"
"08/10/2021","193.16","193.20","193.30","193.04","1.48K","0.06%"
"08/09/2021","193.04","193.15","193.34","193.04","1.86K","-0.02%"
"08/06/2021","193.07","193.48","193.57","193.01","2.17K","-0.24%"
"08/05/2021","193.54","193.44","193.83","193.44","0.37K","0.12%"
"08/04/2021","193.31","193.42","193.60","193.17","2.40K","0.03%"
"08/03/2021","193.25","193.04","193.36","193.00","3.26K","0.01%"
"08/02/2021","193.23","192.77","193.26","192.61","2.73K","0.24%"
"07/30/2021","192.77","192.65","192.78","192.53","1.79K","0.05%"
"07/29/2021","192.68","192.73","192.74","192.40","2.54K","0.05%"
"07/28/2021","192.59","192.67","192.70","192.45","2.09K","0.01%"
"07/27/2021","192.58","192.61","192.64","192.46","2.56K","0.09%"
"07/26/2021","192.41","192.53","192.83","192.18","2.17K","-0.04%"
"07/23/2021","192.49","192.23","192.49","192.20","2.83K","0.09%"
"07/22/2021","192.31","191.88","192.32","191.78","4.80K","0.26%"
"07/21/2021","191.81","191.92","191.93","191.63","4.57K","-0.09%"
"07/20/2021","191.99","191.93","192.14","191.86","3.30K","0.17%"
"07/19/2021","191.67","191.63","191.82","191.60","1.39K","0.14%"
"07/16/2021","191.41","191.31","191.41","191.17","1.96K","0.17%"
"07/15/2021","191.08","191.26","191.29","191.01","3.43K","0.07%"
"07/14/2021","190.94","190.62","191.05","190.62","3.51K","0.08%"
"07/13/2021","190.79","190.67","190.94","190.67","3.49K","0.04%"
"07/12/2021","190.72","190.69","190.84","190.66","1.34K","0.16%"
"07/09/2021","190.42","190.53","190.74","190.42","2.48K","-0.11%"
"07/08/2021","190.63","191.20","191.20","190.59","3.82K","0.04%"
"07/07/2021","190.56","190.45","190.90","190.45","7.09K","0.05%"
"07/06/2021","190.46","189.74","190.42","189.74","1.72K","0.43%"
"07/05/2021","189.65","189.94","189.94","189.59","2.02K","-0.19%"
"07/02/2021","190.01","189.99","190.14","189.96","0.40K","0.23%"
"07/01/2021","189.57","189.30","189.70","189.22","2.14K","0.10%"
"06/30/2021","189.39","188.79","189.47","188.79","0.15K","0.31%"
"06/29/2021","188.80","188.98","189.04","188.75","1.65K","-0.10%"
"06/28/2021","188.98","188.42","188.98","188.42","1.17K","0.28%"
"06/25/2021","188.46","189.08","189.08","188.40","1.69K","-0.29%"
"06/24/2021","189.01","188.64","189.10","188.64","7.78K","0.05%"
"06/23/2021","188.92","188.70","189.07","188.70","3.07K","0.14%"
"06/22/2021","188.65","188.57","189.05","188.48","0.80K","-0.13%"
"06/21/2021","188.89","189.16","189.32","188.79","1.10K","-0.14%"
"06/18/2021","189.16","189.26","189.36","189.13","22.03K","-0.05%"
"06/17/2021","189.26","189.26","189.28","189.07","3.01K","-0.27%"
"06/16/2021","189.77","189.62","189.77","189.56","1.55K","0.12%"
"06/15/2021","189.54","189.80","189.89","189.48","1.38K","-0.14%"
"06/14/2021","189.80","190.08","190.09","189.81","1.65K","-0.16%"
"06/11/2021","190.10","190.01","190.31","190.01","1.94K","0.22%"
"06/10/2021","189.68","189.68","189.68","188.10","3.46K","0.07%"
"06/09/2021","189.54","189.46","189.78","189.44","1.60K","0.19%"
"06/08/2021","189.18","188.69","189.18","188.69","4.06K","0.26%"
"06/07/2021","188.68","188.90","188.94","188.65","1.12K","-0.13%"
"06/04/2021","188.92","188.72","189.04","188.63","3.31K","0.10%"
"06/03/2021","188.73","188.76","188.78","188.64","1.02K","-0.05%"
"06/02/2021","188.83","188.78","188.87","188.70","0.50K","0.16%"
"06/01/2021","188.52","188.42","188.91","188.40","3.14K","-0.03%"
"05/31/2021","188.57","188.16","188.56","188.15","2.44K","-0.03%"
"05/28/2021","188.62","188.21","188.62","188.21","1.02K","0.12%"
"05/27/2021","188.40","188.62","188.79","188.31","3.03K","-0.20%"
"05/26/2021","188.78","188.38","188.78","188.38","0.60K","0.31%"
"05/25/2021","188.20","187.78","188.20","187.78","0.77K","0.33%"
"05/24/2021","187.59","187.43","187.55","187.36","0.83K","0.14%"
"05/21/2021","187.32","187.19","187.55","187.16","1.56K","0.13%"
"05/20/2021","187.08","186.63","187.09","186.58","2.14K","0.16%"
"05/19/2021","186.79","186.37","186.89","186.37","2.14K","0.03%"
"05/18/2021","186.73","186.57","186.95","186.57","1.96K","0.04%"
"05/17/2021","186.65","186.98","186.99","186.48","1.70K","-0.22%"
"05/14/2021","187.06","186.92","187.12","186.92","2.37K","0.02%"
"05/13/2021","187.02","187.28","187.35","186.79","1.61K","-0.18%"
"05/12/2021","187.35","188.07","188.12","187.35","0.97K","-0.25%"
"05/11/2021","187.82","188.39","188.39","187.82","0.79K","-0.39%"
"05/10/2021","188.56","188.31","188.65","188.31","0.96K","0.01%"
"05/07/2021","188.54","188.92","188.99","188.42","2.22K","-0.22%"
"05/06/2021","188.95","189.10","189.21","188.80","1.26K","-0.03%"
"05/05/2021","189.00","189.04","189.04","188.78","3.28K","-0.08%"
"05/04/2021","189.16","188.77","189.32","188.63","0.52K","0.20%"
"05/03/2021","188.79","188.15","188.84","188.15","2.38K","0.07%"
"04/30/2021","188.65","188.72","188.74","188.59","0.55K","-0.01%"
"04/29/2021","188.67","188.95","188.95","188.45","0.43K","-0.26%"
"04/28/2021","189.16","188.91","189.16","188.88","2.98K","-0.14%"
"04/27/2021","189.42","189.36","189.43","189.34","1.25K","-0.01%"
"04/26/2021","189.44","189.47","189.56","189.18","0.61K","-0.11%"
"04/23/2021","189.64","189.67","190.00","189.56","7.77K","0.01%"
"04/22/2021","189.62","189.94","189.94","189.60","0.88K","-0.05%"
"04/21/2021","189.72","189.53","189.81","189.50","1.14K","0.06%"
"04/20/2021","189.60","189.13","189.60","189.08","2.56K","0.11%"
"04/19/2021","189.39","189.90","189.90","189.05","1.49K","-0.21%"
"04/16/2021","189.78","189.78","189.97","189.70","1.35K","-0.11%"
"04/15/2021","189.98","189.63","190.07","189.63","0.47K","0.22%"
"04/14/2021","189.56","189.96","190.14","189.51","2.65K","-0.19%"
"04/13/2021","189.92","189.81","189.93","189.67","2.18K","-0.04%"
"04/12/2021","190.00","190.35","190.47","190.05","3.96K","-0.07%"
"04/09/2021","190.14","190.62","190.62","189.98","2.71K","-0.30%"
"04/08/2021","190.72","190.62","190.76","190.57","3.73K","0.14%"
"04/07/2021","190.46","190.66","190.83","190.52","2.01K","-0.04%"
"04/06/2021","190.53","190.77","190.77","190.31","4.15K","-0.18%"
"04/01/2021","190.88","190.49","190.94","190.48","1.16K","0.22%"
"03/31/2021","190.47","190.26","190.52","190.16","1.13K","0.14%"
"03/30/2021","190.21","190.32","190.32","189.83","1.65K","-0.31%"
"03/29/2021","190.81","191.15","191.15","190.66","1.48K","-0.18%"
"03/26/2021","191.15","191.18","191.27","190.97","1.00K","-0.27%"
"03/25/2021","191.66","191.48","191.66","191.46","0.87K","0.16%"
"03/24/2021","191.36","191.30","191.36","191.10","2.20K","0.12%"
"03/23/2021","191.14","190.89","191.20","190.75","3.47K","0.34%"
"03/22/2021","190.50","190.78","190.78","190.35","2.05K","0.06%"
"03/19/2021","190.39","190.52","190.52","190.19","2.52K","0.20%"
"03/18/2021","190.01","189.93","190.01","189.74","1.29K","-0.09%"
"03/17/2021","190.18","190.83","190.83","190.11","1.16K","-0.39%"
"03/16/2021","190.92","190.97","191.10","190.91","1.41K","-0.05%"
"03/15/2021","191.02","190.87","191.02","190.55","1.81K","0.28%"
"03/12/2021","190.49","190.78","190.88","190.36","1.01K","-0.27%"
"03/11/2021","191.00","190.79","191.10","190.37","4.97K","0.35%"
"03/10/2021","190.34","190.19","190.37","190.07","0.64K","0.04%"
"03/09/2021","190.27","190.55","190.59","190.16","2.53K","0.27%"
"03/08/2021","189.75","189.93","190.11","189.75","2.59K","-0.11%"
"03/05/2021","189.96","189.90","190.02","189.69","2.88K","-0.11%"
"03/04/2021","190.17","190.19","190.35","190.00","1.14K","0.08%"
"03/03/2021","190.01","190.63","190.63","189.87","1.92K","-0.40%"
"03/02/2021","190.77","190.51","190.77","190.20","1.18K","0.03%"
"03/01/2021","190.72","189.81","190.72","189.81","1.81K","0.75%"
"02/26/2021","189.30","189.24","189.56","189.15","1.75K","0.23%"
"02/25/2021","188.87","189.55","189.69","188.76","6.42K","-0.62%"
"02/24/2021","190.04","190.44","190.44","189.70","0.59K","-0.21%"
"02/23/2021","190.44","190.50","190.50","190.08","1.75K","-0.26%"
"02/22/2021","190.93","190.18","190.97","190.17","1.44K","0.22%"
"02/19/2021","190.52","190.51","190.59","190.35","1.64K","0.01%"
"02/18/2021","190.50","191.21","191.27","190.42","2.66K","-0.38%"
"02/17/2021","191.23","191.12","191.32","190.83","4.88K","0.01%"
"02/16/2021","191.22","191.80","191.80","191.34","1.27K","-0.28%"
"02/15/2021","191.76","191.93","191.94","191.67","2.18K","-0.33%"
"02/12/2021","192.39","192.87","192.99","192.21","1.83K","-0.25%"
"02/11/2021","192.87","192.77","192.90","192.66","2.22K","0.21%"
"02/10/2021","192.46","192.54","192.65","192.39","1.76K","-0.07%"
"02/09/2021","192.60","192.60","192.60","192.42","1.30K","0.03%"
"02/08/2021","192.54","192.26","192.55","192.19","1.70K","0.01%"
"02/05/2021","192.52","192.64","192.73","192.22","2.98K","-0.05%"
"02/04/2021","192.62","192.44","192.64","192.41","3.28K","0.11%"
"02/03/2021","192.40","192.63","192.72","192.40","2.02K","-0.04%"
"02/02/2021","192.48","192.69","192.74","192.43","1.59K","-0.21%"
"02/01/2021","192.89","193.06","193.06","192.83","2.09K","-0.03%"
"01/29/2021","192.95","192.97","193.03","192.69","1.65K","-0.12%"
"01/28/2021","193.18","193.30","193.30","193.15","1.56K","-0.08%"
"01/27/2021","193.33","193.00","193.33","193.00","1.50K","0.17%"
"01/26/2021","193.00","193.03","193.15","192.98","1.13K","-0.06%"
"01/25/2021","193.12","192.60","193.12","192.45","2.17K","0.35%"
"01/22/2021","192.44","192.12","192.55","192.12","2.29K","0.01%"
"01/21/2021","192.43","193.07","193.07","192.43","0.80K","-0.36%"
"01/20/2021","193.13","193.28","193.28","192.93","1.13K","-0.06%"
"01/19/2021","193.24","193.01","193.24","192.91","23.01K","0.11%"
"01/18/2021","193.03","193.26","193.27","192.78","1.33K","-0.13%"
"01/15/2021","193.28","193.33","193.38","193.15","3.02K","-0.02%"
"01/14/2021","193.31","193.29","193.32","193.03","0.60K","0.04%"
"01/13/2021","193.24","192.79","193.30","192.75","1.80K","0.39%"
"01/12/2021","192.49","193.00","193.00","192.41","2.12K","-0.33%"
"01/11/2021","193.12","193.50","193.51","193.06","2.75K","-0.24%"
"01/08/2021","193.59","193.69","193.71","193.59","0.22K","0.12%"
"01/07/2021","193.35","193.21","193.61","193.21","1.45K","0.02%"
"01/06/2021","193.31","193.24","193.46","193.24","0.77K","-0.24%"
"01/05/2021","193.77","193.84","193.96","193.78","1.75K","-0.07%"
"01/04/2021","193.91","193.62","194.09","193.62","2.20K","0.09%"
"12/30/2020","193.73","193.55","193.73","193.50","0.30K","-0.04%"
"12/29/2020","193.81","193.73","193.81","193.65","1.43K","0.08%"
"12/28/2020","193.66","193.54","193.66","193.23","3.28K","0.22%"
"12/23/2020","193.24","193.93","193.93","193.01","2.43K","-0.33%"
"12/22/2020","193.88","193.70","193.88","193.42","34.94K","0.07%"
"12/21/2020","193.75","194.05","194.05","193.58","1.97K","0.05%"
"12/18/2020","193.66","193.71","193.71","193.36","1.09K","-0.08%"
"12/17/2020","193.82","193.90","194.10","193.82","0.29K","0.07%"
"12/16/2020","193.68","194.29","194.30","193.57","1.36K","-0.34%"
"12/15/2020","194.34","194.26","194.39","194.20","1.01K","0.04%"
