"Date","Price","Open","High","Low","Vol.","Change %"
"10/30/2020","153.24","152.16","153.34","151.91","39.15K","0.78%"
"10/29/2020","152.05","152.03","152.40","150.89","39.68K","0.04%"
"10/28/2020","151.99","153.74","153.78","151.16","54.80K","-0.69%"
"10/27/2020","153.04","152.79","153.25","152.46","20.59K","0.10%"
"10/26/2020","152.88","152.30","153.09","152.19","26.39K","0.49%"
"10/23/2020","152.13","153.26","153.30","151.95","24.25K","-0.19%"
"10/22/2020","152.42","153.49","153.80","152.02","47.72K","-0.94%"
"10/21/2020","153.87","153.52","154.24","153.24","32.90K","0.42%"
"10/20/2020","153.23","153.35","153.42","152.39","22.76K","-0.17%"
"10/19/2020","153.49","154.57","154.78","153.32","54.40K","-0.19%"
"10/16/2020","153.78","154.45","154.92","153.68","65.18K","-0.37%"
"10/15/2020","154.35","153.41","154.48","153.21","92.17K","0.12%"
"10/14/2020","154.17","153.25","154.39","153.12","22.75K","0.90%"
"10/13/2020","152.80","154.23","154.79","152.50","37.68K","-1.00%"
"10/12/2020","154.34","154.73","154.95","154.27","34.46K","-0.19%"
"10/09/2020","154.63","153.80","154.95","153.79","59.78K","1.40%"
"10/08/2020","152.50","152.62","153.50","152.30","23.28K","0.15%"
"10/07/2020","152.27","152.94","153.17","151.62","38.98K","-1.04%"
"10/06/2020","153.87","153.83","154.49","153.58","37.91K","-0.23%"
"10/05/2020","154.22","153.21","154.44","152.75","29.28K","-0.16%"
"10/02/2020","154.47","154.83","154.94","153.69","29.09K","0.09%"
"10/01/2020","154.33","153.47","154.33","153.11","27.56K","0.57%"
"09/30/2020","153.46","152.77","153.80","152.42","25.09K","0.29%"
"09/29/2020","153.01","153.03","153.20","152.37","38.80K","0.35%"
"09/28/2020","152.48","151.90","152.48","150.72","37.84K","0.22%"
"09/25/2020","152.15","152.26","152.49","151.25","40.68K","0.12%"
"09/24/2020","151.97","151.19","152.08","150.71","51.20K","0.18%"
"09/23/2020","151.70","152.74","153.51","151.45","51.13K","-1.52%"
"09/22/2020","154.04","154.09","155.00","153.28","33.46K","0.71%"
"09/21/2020","152.95","156.22","156.49","152.05","50.06K","-2.10%"
"09/18/2020","156.23","156.31","156.65","156.01","31.81K","-0.03%"
"09/17/2020","156.27","156.79","156.79","155.38","31.26K","-1.01%"
"09/16/2020","157.86","157.10","157.86","156.89","39.93K","0.96%"
"09/15/2020","156.36","156.83","157.34","156.06","33.16K","-0.22%"
"09/14/2020","156.70","155.95","156.71","155.07","29.54K","0.27%"
"09/11/2020","156.28","155.91","156.52","155.53","13.45K","-0.15%"
"09/10/2020","156.51","156.04","156.78","155.87","25.35K","0.11%"
"09/09/2020","156.34","155.42","156.48","155.09","17.75K","0.75%"
"09/08/2020","155.18","155.28","155.34","153.73","35.71K","0.11%"
"09/07/2020","155.01","154.87","155.10","154.44","15.40K","0.17%"
"09/04/2020","154.74","155.17","156.02","154.10","17.50K","0.17%"
"09/03/2020","154.48","155.31","155.88","154.48","15.21K","-0.70%"
"09/02/2020","155.57","156.83","157.78","155.48","17.98K","-0.82%"
"09/01/2020","156.85","157.57","157.84","156.30","30.37K","0.35%"
"08/31/2020","156.30","156.67","156.96","155.97","34.20K","-0.56%"
"08/28/2020","157.18","155.64","157.18","155.24","21.84K","1.74%"
"08/27/2020","154.49","155.77","157.75","154.00","39.13K","-1.07%"
"08/26/2020","156.16","153.98","156.20","153.50","22.93K","1.37%"
"08/25/2020","154.05","155.41","155.49","153.77","35.07K","-0.89%"
"08/24/2020","155.44","155.56","157.01","155.00","34.50K","-0.68%"
"08/21/2020","156.51","155.69","156.73","154.29","15.12K","0.24%"
"08/20/2020","156.14","155.92","156.42","154.40","23.08K","-0.10%"
"08/19/2020","156.29","157.85","158.83","155.97","24.84K","-1.85%"
"08/18/2020","159.24","159.54","160.40","157.42","43.29K","0.26%"
"08/17/2020","158.82","156.40","159.01","156.12","22.32K","1.73%"
"08/14/2020","156.12","156.11","157.14","156.00","16.47K","-0.10%"
"08/13/2020","156.27","155.11","156.46","154.15","42.09K","0.14%"
"08/12/2020","156.05","155.20","157.30","154.54","55.32K","-0.50%"
"08/11/2020","156.84","161.96","162.21","156.03","107.20K","-4.46%"
"08/10/2020","164.17","163.56","165.21","163.49","31.48K","0.26%"
"08/07/2020","163.75","165.18","165.68","163.51","50.24K","-0.46%"
"08/06/2020","164.51","163.74","166.00","163.64","61.80K","0.72%"
"08/05/2020","163.33","162.97","164.00","162.57","93.85K","1.50%"
"08/04/2020","160.91","159.18","161.04","158.79","68.44K","0.92%"
"08/03/2020","159.45","159.25","159.89","158.69","31.62K","0.48%"
"07/31/2020","158.69","157.48","158.69","156.73","42.69K","1.20%"
"07/30/2020","156.81","157.82","158.20","156.17","34.49K","-0.70%"
"07/29/2020","157.92","158.25","158.63","156.90","59.31K","-0.22%"
"07/28/2020","158.27","156.87","158.28","154.60","67.10K","1.14%"
"07/27/2020","156.48","156.81","157.69","156.08","72.55K","0.92%"
"07/24/2020","155.06","154.50","155.92","154.45","59.41K","-0.08%"
"07/23/2020","155.18","153.60","155.20","153.25","51.09K","1.66%"
"07/22/2020","152.64","153.02","153.10","151.48","56.28K","0.39%"
"07/21/2020","152.04","151.03","152.82","151.01","37.43K","0.88%"
"07/20/2020","150.71","150.08","151.18","149.93","21.42K","0.20%"
"07/17/2020","150.41","150.05","150.47","149.81","23.73K","0.25%"
"07/16/2020","150.03","150.43","150.70","149.84","12.51K","-0.20%"
"07/15/2020","150.33","150.43","150.75","149.67","37.93K","-0.30%"
"07/14/2020","150.78","150.81","150.96","149.76","55.43K","-0.12%"
"07/13/2020","150.96","151.05","152.05","150.64","28.04K","-0.03%"
"07/10/2020","151.01","151.46","152.45","151.01","18.30K","-0.26%"
"07/09/2020","151.40","151.56","152.30","151.21","58.92K","-0.20%"
"07/08/2020","151.71","151.13","152.34","150.90","36.34K","0.60%"
"07/07/2020","150.81","149.97","151.20","149.33","52.46K","0.64%"
"07/06/2020","149.85","149.48","149.89","149.09","20.72K","-0.10%"
"07/03/2020","150.00","150.10","150.33","149.83","25.83K","-0.20%"
"07/02/2020","150.30","149.01","150.44","148.25","50.90K","1.10%"
"07/01/2020","148.66","151.00","151.62","148.37","60.71K","-1.31%"
"06/30/2020","150.63","150.10","151.00","149.63","32.72K","0.68%"
"06/29/2020","149.61","149.44","149.97","148.73","23.67K","0.07%"
"06/26/2020","149.50","149.25","149.55","148.21","40.81K","0.36%"
"06/25/2020","148.96","149.20","149.56","148.70","18.73K","0.10%"
"06/24/2020","148.81","148.58","149.80","148.48","63.59K","0.41%"
"06/23/2020","148.20","147.35","148.29","147.18","39.46K","-0.14%"
"06/22/2020","148.41","148.54","148.95","147.79","45.27K","0.39%"
"06/19/2020","147.83","146.54","148.10","146.32","104.48K","1.36%"
"06/18/2020","145.85","145.81","146.67","145.20","49.80K","-0.02%"
"06/17/2020","145.88","145.53","146.38","144.80","24.89K","0.03%"
"06/16/2020","145.83","144.57","146.26","144.14","75.66K","0.45%"
"06/15/2020","145.17","145.72","146.34","143.79","46.59K","-0.83%"
"06/12/2020","146.38","145.58","146.98","145.24","30.50K","0.56%"
"06/11/2020","145.56","145.03","145.66","143.77","45.01K","1.30%"
"06/10/2020","143.69","143.73","144.44","143.50","29.36K","-0.05%"
"06/09/2020","143.76","142.96","144.55","142.95","33.48K","1.00%"
"06/08/2020","142.33","142.48","142.99","141.69","30.03K","1.01%"
"06/05/2020","140.90","142.81","143.83","140.09","91.84K","-1.98%"
"06/04/2020","143.74","144.36","145.66","142.75","44.35K","0.15%"
"06/03/2020","143.53","146.16","146.52","143.00","76.68K","-2.65%"
"06/02/2020","147.44","148.49","148.49","147.26","13.97K","-0.87%"
"06/01/2020","148.73","148.48","149.16","147.52","22.36K","0.40%"
"05/29/2020","148.14","147.24","148.53","147.01","27.01K","0.17%"
"05/28/2020","147.89","148.12","149.05","147.87","39.94K","0.49%"
"05/27/2020","147.17","147.90","148.56","146.24","59.64K","-0.73%"
"05/26/2020","148.25","150.52","150.69","147.86","35.80K","-1.74%"
"05/25/2020","150.88","150.70","151.11","150.00","32.94K","-0.15%"
"05/22/2020","151.11","150.71","151.69","150.48","31.89K","1.14%"
"05/21/2020","149.40","150.52","150.78","148.64","22.18K","-1.37%"
"05/20/2020","151.48","152.00","152.30","150.73","57.91K","0.15%"
"05/19/2020","151.25","150.19","151.77","149.89","52.19K","-0.16%"
"05/18/2020","151.49","154.51","155.29","150.53","71.49K","-1.20%"
"05/15/2020","153.33","152.66","153.44","152.01","35.54K","0.50%"
"05/14/2020","152.56","151.19","152.68","150.56","31.86K","1.42%"
"05/13/2020","150.42","149.32","150.73","148.95","38.60K","0.69%"
"05/12/2020","149.39","149.24","149.98","148.63","21.12K","0.11%"
"05/11/2020","149.23","149.62","150.29","148.59","30.49K","-0.48%"
"05/08/2020","149.95","150.52","151.10","149.72","53.91K","0.07%"
"05/07/2020","149.84","148.69","150.04","148.48","25.46K","0.84%"
"05/06/2020","148.59","149.71","150.19","148.10","33.61K","-0.26%"
"05/05/2020","148.97","148.40","149.42","147.83","29.14K","0.36%"
"05/04/2020","148.44","148.05","149.00","147.68","32.50K","0.37%"
"04/30/2020","147.90","150.06","150.79","147.90","41.17K","-0.92%"
"04/29/2020","149.28","149.76","150.03","148.56","30.14K","-0.11%"
"04/28/2020","149.45","149.74","149.99","148.28","34.79K","-0.56%"
"04/27/2020","150.29","150.51","151.30","149.60","30.52K","-0.37%"
"04/24/2020","150.85","153.07","153.58","150.74","49.79K","-0.83%"
"04/23/2020","152.11","151.00","152.86","150.13","43.90K","1.37%"
"04/22/2020","150.06","147.29","150.20","147.29","52.06K","2.05%"
"04/21/2020","147.05","148.60","149.09","145.40","175.77K","-0.91%"
"04/20/2020","148.40","147.19","148.40","145.91","69.56K","0.27%"
"04/17/2020","148.00","149.23","149.26","147.00","103.74K","-2.28%"
"04/16/2020","151.46","150.44","151.95","150.02","97.81K","1.20%"
"04/15/2020","149.67","149.00","151.06","148.30","50.48K","-0.51%"
"04/14/2020","150.43","148.00","151.44","147.75","151.36K","2.98%"
"04/09/2020","146.08","144.85","146.70","144.23","91.85K","1.31%"
"04/08/2020","144.19","144.48","145.20","143.27","42.41K","-0.31%"
"04/07/2020","144.64","145.75","145.99","143.00","60.75K","-0.11%"
"04/06/2020","144.80","142.96","145.55","142.80","69.92K","1.81%"
"04/03/2020","142.22","141.50","143.00","141.10","63.92K","0.98%"
"04/02/2020","140.84","138.53","141.50","137.78","79.97K","2.07%"
"04/01/2020","137.99","137.69","138.97","136.46","95.67K","-0.73%"
"03/31/2020","139.00","139.57","139.96","138.42","43.55K","-0.30%"
"03/30/2020","139.42","139.18","140.31","138.33","46.08K","-0.10%"
"03/27/2020","139.56","140.11","141.50","139.25","37.08K","-0.74%"
"03/26/2020","140.60","139.97","142.42","139.24","50.25K","-0.87%"
"03/25/2020","141.83","141.78","143.24","140.01","60.41K","-1.16%"
"03/24/2020","143.50","138.00","143.98","138.00","83.01K","4.97%"
"03/23/2020","136.71","132.49","137.16","131.93","60.56K","3.39%"
"03/20/2020","132.23","133.13","134.18","131.26","59.99K","0.74%"
"03/19/2020","131.26","130.27","131.62","129.02","44.00K","0.55%"
"03/18/2020","130.54","130.35","132.35","128.38","62.80K","-1.75%"
"03/17/2020","132.87","126.62","134.50","124.03","59.03K","3.31%"
"03/16/2020","128.61","131.18","131.18","123.59","146.28K","-1.96%"
"03/13/2020","131.18","135.30","136.90","130.30","52.48K","-2.83%"
"03/12/2020","135.00","138.00","139.42","125.00","104.46K","-2.92%"
"03/11/2020","139.06","139.55","140.14","138.67","46.68K","0.14%"
"03/10/2020","138.87","139.17","139.60","138.12","85.27K","0.63%"
"03/09/2020","138.00","139.77","140.45","126.00","78.10K","-1.58%"
"03/06/2020","140.21","141.45","142.25","138.20","128.75K","-0.57%"
"03/05/2020","141.01","140.04","141.26","139.68","43.99K","0.51%"
"03/04/2020","140.30","139.41","141.00","138.83","58.70K","0.37%"
"03/03/2020","139.78","136.35","139.78","135.96","93.87K","2.81%"
"03/02/2020","135.96","137.48","139.62","135.68","174.63K","-1.06%"
"02/28/2020","137.42","140.71","141.63","135.96","145.27K","-3.93%"
"02/27/2020","143.04","143.53","143.75","142.18","65.85K","0.06%"
"02/26/2020","142.96","143.96","144.59","142.21","133.30K","-0.72%"
"02/25/2020","144.00","143.91","145.38","142.82","104.00K","-1.62%"
"02/24/2020","146.37","147.38","148.47","146.27","209.64K","1.87%"
"02/21/2020","143.69","144.07","144.78","143.17","104.07K","0.49%"
"02/20/2020","142.99","141.71","143.01","141.65","38.01K","1.04%"
"02/19/2020","141.52","141.40","142.04","141.26","86.02K","0.42%"
"02/18/2020","140.93","139.42","141.14","139.35","47.01K","1.46%"
"02/17/2020","138.90","138.68","138.97","138.53","24.29K","0.10%"
"02/14/2020","138.76","138.16","138.96","138.16","44.19K","0.49%"
"02/13/2020","138.09","137.68","138.45","137.52","43.12K","0.83%"
"02/12/2020","136.96","136.35","136.96","136.00","32.72K","0.37%"
"02/11/2020","136.45","136.64","137.34","136.15","37.80K","-0.55%"
"02/10/2020","137.20","136.62","137.28","136.52","23.26K","0.85%"
"02/07/2020","136.05","135.94","136.51","134.40","35.63K","0.40%"
"02/06/2020","135.51","134.69","135.60","134.66","37.94K","0.53%"
"02/05/2020","134.80","134.55","134.83","133.52","64.95K","0.66%"
"02/04/2020","133.91","135.35","135.36","133.72","62.97K","-1.30%"
"02/03/2020","135.67","135.39","136.00","135.32","53.68K","-0.45%"
"01/31/2020","136.29","136.06","136.55","135.89","86.35K","-0.15%"
"01/30/2020","136.49","136.56","136.94","135.85","75.66K","0.46%"
"01/29/2020","135.86","135.66","136.09","135.50","27.94K","0.13%"
"01/28/2020","135.68","136.24","136.59","135.58","52.53K","-0.70%"
"01/27/2020","136.64","136.14","136.86","135.96","80.29K","0.66%"
"01/24/2020","135.75","134.27","135.90","134.05","66.62K","0.58%"
"01/23/2020","134.97","133.32","134.98","133.23","36.18K","1.03%"
"01/22/2020","133.59","133.44","134.00","133.44","41.73K","0.03%"
"01/21/2020","133.55","133.85","133.93","132.46","40.29K","-0.34%"
"01/20/2020","134.00","133.87","134.04","133.76","38.96K","0.33%"
"01/17/2020","133.56","132.95","133.69","132.79","92.89K","0.78%"
"01/16/2020","132.53","132.59","132.77","132.33","27.54K","0.19%"
"01/15/2020","132.28","132.77","132.91","132.14","32.27K","0.26%"
"01/14/2020","131.94","131.79","132.36","131.70","30.51K","-0.45%"
"01/13/2020","132.53","132.82","133.11","132.00","112.19K","-0.72%"
"01/10/2020","133.49","132.88","133.55","132.45","53.20K","0.50%"
"01/09/2020","132.82","132.42","133.20","132.30","100.59K","-1.15%"
"01/08/2020","134.37","135.48","135.59","133.82","117.13K","0.23%"
"01/07/2020","134.06","133.65","134.18","133.06","67.40K","0.89%"
"01/06/2020","132.88","134.03","134.50","132.58","72.03K","0.69%"
"01/03/2020","131.97","131.75","132.66","131.60","120.86K","1.49%"
"01/02/2020","130.03","128.97","130.42","128.97","40.23K","1.12%"
"12/30/2019","128.59","128.63","128.80","128.40","32.61K","-0.32%"
"12/27/2019","129.00","128.50","129.23","128.07","36.45K","1.34%"
"12/23/2019","127.29","127.39","127.63","127.25","30.97K","0.31%"
"12/20/2019","126.90","126.54","127.11","126.40","27.38K","0.36%"
"12/19/2019","126.45","126.28","126.64","125.91","21.62K","0.12%"
"12/18/2019","126.30","126.36","126.53","125.94","25.24K","0.23%"
"12/17/2019","126.01","126.19","126.47","125.82","26.52K","0.04%"
"12/16/2019","125.96","126.14","126.54","125.90","26.89K","-0.29%"
"12/13/2019","126.33","125.37","126.31","124.93","36.23K","0.55%"
"12/12/2019","125.64","126.00","127.00","125.37","45.64K","-0.54%"
"12/11/2019","126.32","125.78","126.37","125.73","21.45K","0.61%"
"12/10/2019","125.55","125.82","126.16","125.52","19.92K","-0.08%"
"12/09/2019","125.65","125.69","125.92","125.54","18.76K","-0.07%"
"12/06/2019","125.74","126.25","126.80","125.54","35.30K","-0.79%"
"12/05/2019","126.74","126.67","126.83","126.44","15.10K","0.18%"
"12/04/2019","126.51","127.42","127.50","126.28","42.58K","-0.45%"
"12/03/2019","127.08","125.66","127.45","125.65","47.33K","1.14%"
"12/02/2019","125.65","125.89","126.18","125.55","30.01K","-0.56%"
"11/29/2019","126.36","126.06","126.41","125.93","31.40K","0.33%"
"11/28/2019","125.94","125.98","126.05","125.84","17.02K","0.03%"
"11/27/2019","125.90","126.20","126.35","125.80","38.53K","-0.28%"
"11/26/2019","126.25","125.88","126.27","125.49","23.46K","0.15%"
"11/25/2019","126.06","125.83","126.19","125.75","23.28K","-0.32%"
"11/22/2019","126.46","126.25","126.80","125.91","26.73K","0.17%"
"11/21/2019","126.25","126.49","126.67","125.82","23.08K","0.00%"
"11/20/2019","126.25","127.14","127.29","126.10","20.78K","-0.25%"
"11/19/2019","126.57","126.47","126.67","126.00","22.78K","0.12%"
"11/18/2019","126.42","125.98","126.70","125.44","32.16K","-0.16%"
"11/15/2019","126.62","126.51","126.75","126.29","29.89K","-0.50%"
"11/14/2019","127.26","126.83","127.31","126.83","21.69K","0.48%"
"11/13/2019","126.65","126.33","126.95","125.75","22.39K","0.88%"
"11/12/2019","125.54","125.36","125.73","125.00","64.55K","-0.03%"
"11/11/2019","125.58","126.35","126.59","124.70","44.40K","-0.95%"
"11/08/2019","126.79","126.78","126.89","125.37","94.39K","0.32%"
"11/07/2019","126.39","127.81","128.14","126.06","66.73K","-1.28%"
"11/06/2019","128.03","127.65","128.13","127.31","54.67K","0.42%"
"11/05/2019","127.50","128.83","128.95","127.50","18.43K","-0.91%"
"11/04/2019","128.67","129.06","129.22","128.65","24.90K","-0.12%"
"11/01/2019","128.82","128.98","129.30","128.64","13.18K","-0.26%"
"10/31/2019","129.16","127.97","129.53","127.90","61.76K","0.95%"
"10/30/2019","127.95","127.52","128.11","127.50","24.97K","0.30%"
"10/29/2019","127.57","128.34","128.45","127.37","29.01K","-0.34%"
"10/28/2019","128.00","129.19","129.42","127.94","40.48K","-1.20%"
"10/25/2019","129.56","129.01","130.15","128.73","57.23K","0.57%"
"10/24/2019","128.82","127.57","128.95","127.00","38.58K","0.71%"
"10/23/2019","127.91","127.74","128.10","127.67","35.18K","0.84%"
"10/22/2019","126.85","127.04","127.36","126.85","22.02K","-0.02%"
"10/21/2019","126.87","127.37","127.58","126.80","22.87K","-0.47%"
"10/18/2019","127.47","127.48","127.67","127.04","27.98K","-0.38%"
"10/17/2019","127.95","128.31","128.31","126.88","37.56K","-0.11%"
"10/16/2019","128.09","127.71","128.72","127.46","38.67K","0.20%"
"10/15/2019","127.84","128.56","129.55","127.44","22.57K","-0.88%"
"10/14/2019","128.98","128.56","129.25","128.52","31.47K","1.18%"
"10/11/2019","127.48","129.65","130.01","127.03","59.90K","-1.44%"
"10/10/2019","129.34","130.40","130.57","129.00","31.90K","-1.15%"
"10/09/2019","130.85","131.07","131.13","130.16","35.04K","0.02%"
"10/08/2019","130.83","129.42","130.97","129.35","33.14K","0.60%"
"10/07/2019","130.05","130.59","130.73","129.60","18.01K","-0.49%"
"10/04/2019","130.69","130.98","131.18","130.00","29.75K","-0.20%"
"10/03/2019","130.95","130.37","131.66","130.19","40.89K","0.27%"
"10/02/2019","130.60","128.82","130.60","128.82","50.76K","1.01%"
"10/01/2019","129.30","128.18","129.42","127.64","93.43K","0.80%"
"09/30/2019","128.28","129.85","130.04","128.28","35.33K","-1.22%"
"09/27/2019","129.86","130.78","130.94","129.60","29.24K","-1.37%"
"09/26/2019","131.66","131.17","131.66","130.70","19.50K","-0.06%"
"09/25/2019","131.74","132.37","132.77","131.65","36.26K","-0.33%"
"09/24/2019","132.17","131.77","132.17","131.36","36.01K","0.16%"
"09/23/2019","131.96","130.85","132.28","130.83","46.13K","1.42%"
"09/20/2019","130.11","129.58","130.18","129.46","58.93K","0.80%"
"09/19/2019","129.08","129.18","129.53","128.81","27.55K","-0.70%"
"09/18/2019","129.99","129.47","130.01","129.25","35.03K","0.36%"
"09/17/2019","129.52","129.51","130.11","129.38","30.09K","-0.45%"
"09/16/2019","130.11","129.45","130.38","129.16","51.58K","1.25%"
"09/13/2019","128.50","129.15","129.64","128.36","47.42K","-1.13%"
"09/12/2019","129.97","129.81","132.66","129.58","94.88K","0.47%"
"09/11/2019","129.36","128.75","129.73","128.56","49.38K","0.19%"
"09/10/2019","129.11","128.58","129.48","128.44","65.53K","-0.12%"
"09/09/2019","129.27","130.33","130.87","129.05","64.36K","-1.49%"
"09/06/2019","131.22","130.31","131.65","129.80","124.11K","0.20%"
"09/05/2019","130.96","133.90","133.90","129.80","103.08K","-2.03%"
"09/04/2019","133.67","133.48","134.00","132.72","55.07K","-0.65%"
"09/03/2019","134.54","132.99","134.66","132.98","48.86K","1.46%"
"09/02/2019","132.61","132.15","132.75","131.80","38.65K","0.03%"
"08/30/2019","132.57","132.01","132.79","131.42","48.24K","0.13%"
"08/29/2019","132.40","133.18","133.18","132.00","28.35K","0.17%"
"08/28/2019","132.18","132.24","133.00","131.91","50.57K","-0.26%"
"08/27/2019","132.52","131.56","132.52","131.18","44.16K","0.86%"
"08/26/2019","131.39","131.09","131.72","130.81","45.04K","0.71%"
"08/23/2019","130.47","128.87","131.15","128.69","38.16K","1.14%"
"08/22/2019","129.00","129.12","129.21","128.40","27.48K","-0.10%"
"08/21/2019","129.13","128.84","129.20","128.50","19.88K","-0.03%"
"08/20/2019","129.17","128.89","129.71","128.89","21.57K","0.21%"
"08/19/2019","128.90","129.50","129.55","128.20","124.12K","-0.62%"
"08/16/2019","129.70","130.06","130.47","129.17","48.76K","0.02%"
"08/14/2019","129.67","127.95","129.90","127.70","51.07K","1.30%"
"08/13/2019","128.01","129.47","130.50","126.27","99.29K","0.12%"
"08/12/2019","127.86","127.03","128.47","126.88","35.60K","-0.06%"
"08/09/2019","127.94","128.01","128.06","127.27","49.79K","0.49%"
"08/08/2019","127.31","127.34","127.85","126.69","59.50K","-0.48%"
"08/07/2019","127.92","126.53","128.09","126.48","162.38K","2.01%"
"08/06/2019","125.40","124.53","125.43","124.09","58.54K","0.78%"
"08/05/2019","124.43","124.78","125.20","123.90","68.46K","0.40%"
"08/02/2019","123.94","123.35","124.26","123.12","72.78K","1.53%"
"08/01/2019","122.07","121.42","122.10","121.00","50.22K","-0.20%"
"07/31/2019","122.31","122.36","122.64","122.02","39.66K","0.11%"
"07/30/2019","122.17","122.06","122.32","121.88","51.28K","0.54%"
"07/29/2019","121.51","121.58","121.85","121.31","19.69K","-0.11%"
"07/26/2019","121.64","121.31","121.87","121.18","23.54K","0.32%"
"07/25/2019","121.25","122.07","122.92","120.70","54.10K","-0.42%"
"07/24/2019","121.76","121.49","122.21","121.44","50.44K","0.19%"
"07/23/2019","121.53","120.81","122.13","120.75","27.75K","0.21%"
"07/22/2019","121.28","121.17","121.40","121.05","31.60K","-0.02%"
"07/19/2019","121.30","121.75","122.36","121.15","93.48K","0.24%"
"07/18/2019","121.01","120.54","121.12","120.32","35.55K","0.11%"
"07/17/2019","120.88","119.63","120.88","119.01","74.81K","0.88%"
"07/16/2019","119.82","119.76","120.22","119.66","36.88K","0.23%"
"07/15/2019","119.54","119.51","119.85","119.20","26.97K","0.14%"
"07/12/2019","119.37","119.14","119.50","118.95","55.91K","-0.11%"
"07/11/2019","119.50","120.31","120.45","119.32","35.51K","0.15%"
"07/10/2019","119.32","118.35","119.55","118.30","38.78K","0.33%"
"07/09/2019","118.93","118.60","118.97","118.00","32.94K","0.14%"
"07/08/2019","118.76","119.44","119.60","118.67","49.79K","-0.13%"
"07/05/2019","118.91","119.71","119.88","117.90","64.69K","-0.58%"
"07/04/2019","119.60","119.52","119.84","119.19","39.38K","-0.27%"
"07/03/2019","119.92","120.51","120.57","119.30","116.65K","1.47%"
"07/02/2019","118.18","117.53","118.18","117.32","46.70K","0.75%"
"07/01/2019","117.30","116.50","117.52","116.31","85.85K","-0.79%"
"06/28/2019","118.24","118.31","118.57","117.86","33.16K","0.27%"
"06/27/2019","117.92","117.76","118.05","117.40","42.01K","-0.28%"
"06/26/2019","118.25","118.09","118.59","117.66","79.31K","-1.18%"
"06/25/2019","119.66","119.64","120.18","119.24","93.31K","0.94%"
"06/24/2019","118.55","117.56","118.50","117.30","86.96K","0.81%"
"06/21/2019","117.60","117.66","118.00","116.60","133.26K","0.44%"
"06/20/2019","117.08","117.06","117.13","116.42","111.50K","2.38%"
"06/19/2019","114.36","114.61","114.64","114.20","31.24K","-0.44%"
"06/18/2019","114.86","114.23","115.43","114.10","121.67K","0.93%"
"06/17/2019","113.80","113.85","113.95","113.36","61.67K","-0.78%"
"06/14/2019","114.70","114.63","114.80","114.25","69.60K","1.26%"
"06/13/2019","113.27","112.90","113.26","112.72","24.09K","0.72%"
"06/12/2019","112.46","112.30","112.60","112.20","24.18K","0.63%"
"06/11/2019","111.76","111.69","111.82","111.24","25.22K","-0.21%"
"06/10/2019","111.99","112.04","112.24","111.86","37.73K","-0.87%"
"06/07/2019","112.97","112.80","113.39","112.80","38.08K","0.08%"
"06/06/2019","112.88","113.25","113.60","112.70","51.53K","0.17%"
"06/05/2019","112.69","112.95","113.45","112.56","90.02K","0.54%"
"06/04/2019","112.09","112.33","112.60","112.05","132.70K","-0.19%"
"06/03/2019","112.30","111.98","112.41","111.89","92.53K","0.88%"
"05/31/2019","111.32","110.81","111.50","110.75","53.00K","0.92%"
"05/30/2019","110.30","109.45","110.42","109.26","25.36K","0.46%"
"05/29/2019","109.80","109.75","109.93","109.56","23.50K","0.60%"
"05/28/2019","109.14","109.44","109.59","108.84","11.78K","-0.37%"
"05/27/2019","109.54","109.55","109.67","109.48","8.87K","0.20%"
"05/24/2019","109.32","109.37","109.47","109.17","24.97K","-0.49%"
"05/23/2019","109.86","109.20","110.11","109.12","29.42K","0.71%"
"05/22/2019","109.09","108.97","109.10","108.79","16.77K","0.22%"
"05/21/2019","108.85","109.02","109.23","108.64","25.43K","-0.23%"
"05/20/2019","109.10","109.09","109.24","108.90","38.11K","0.05%"
"05/17/2019","109.05","109.86","110.00","109.05","34.95K","-0.66%"
"05/16/2019","109.77","110.36","110.51","109.72","29.44K","-0.50%"
"05/15/2019","110.32","110.19","111.04","110.17","29.41K","0.04%"
"05/14/2019","110.28","110.19","110.61","110.07","43.70K","0.05%"
"05/13/2019","110.23","108.97","110.34","108.90","26.75K","0.89%"
"05/10/2019","109.26","109.12","109.39","109.07","26.65K","0.02%"
"05/09/2019","109.24","109.31","109.77","109.00","24.77K","0.07%"
"05/08/2019","109.16","109.62","110.08","109.15","25.90K","-0.30%"
"05/07/2019","109.49","109.09","109.57","109.04","15.82K","0.40%"
"05/06/2019","109.05","109.37","109.51","108.92","30.53K","-0.17%"
"05/03/2019","109.24","108.72","109.33","108.50","17.29K","0.78%"
"05/02/2019","108.39","108.42","108.50","107.93","16.67K","-0.87%"
"04/30/2019","109.34","109.43","109.51","108.88","14.56K","0.00%"
"04/29/2019","109.34","109.74","109.78","109.28","16.93K","-0.63%"
"04/26/2019","110.03","109.74","110.07","109.40","41.12K","0.38%"
"04/25/2019","109.61","109.28","109.79","109.28","26.02K","0.79%"
"04/24/2019","108.75","108.14","108.78","108.09","27.73K","0.65%"
"04/23/2019","108.05","108.04","108.12","107.69","26.20K","-0.16%"
"04/18/2019","108.22","107.39","108.33","107.39","36.63K","0.56%"
"04/17/2019","107.62","107.83","107.89","107.50","69.68K","-0.11%"
"04/16/2019","107.74","108.61","108.61","107.55","115.56K","-0.94%"
"04/15/2019","108.76","108.57","108.76","108.23","24.63K","-0.23%"
"04/12/2019","109.01","109.39","109.39","108.86","18.40K","-0.59%"
